外催机构	案件号	委外催收方式	姓名	卡号	账号	城市（分行号）	交易日期	还款金额	业绩金额	当天委案剩余金额	系统当前余额	委托日期	是否满意	手数	币种	还款类型	案件来源	交易描述	委案时拖欠周期	实际委案金额	还款天数	特殊账户标记	美元汇率	换算后业绩金额	共债标识	数据日期	入账日期
云南省分行	120160218137438610	司法诉讼	邹建芳	4349100593880487	0590011130119481584	059	20181010	50	50	68843.39	75404.52	20180403	否	2	人民币元	正常还款	信息修复特殊队列（Ownership）	信用卡还款	M7	69243.39	607	N	693.96	50		20181011	10-10月-18
云南省分行	120140317080749604	司法诉讼	李秀英	6222530596988290	0590011130106248511	059	20181010	15267	15267	0	7843.01	20160222	否	1	人民币元	正常还款		自助转帐还款	M7	16467	20717	Y	693.96	15267		20181011	10-10月-18
云南省分行	120160303005572702	司法诉讼	蒋发家	5229640599085187	0590011130172303179	059	20181009	20	20	49323.88	54523.43	20180305	否	1	人民币元	正常还款	信息修复特殊队列（Ownership）	信用卡还款	M7	49453.88	704	N	693.98	20		20181010	09-10月-18
云南省分行	120141111098586140	司法诉讼	金庆勋	5229640599983886	0590011130114334837	059	20181009	500	500	944675	1296036.31	20161114	否	1	人民币元	正常还款		中国邮政储蓄银行有限责任公司	M7	945175	11025	N	693.98	500		20181010	09-10月-18
云南省分行	120160303005572702	司法诉讼	蒋发家	6222530591987032	0590011130098501735	059	20181009	20	20	29602.06	32753.33	20180305	否	1	人民币元	正常还款	信息修复特殊队列（Ownership）	信用卡还款	M7	29732.06	704	N	693.98	20		20181010	09-10月-18
云南省分行	120150125104766523	司法诉讼	谭艳美	6222520599956170	0590011130123825285	059	20181008	10	10	6397.02	8140.38	20170615	否	1	人民币元	正常还款		信用卡还款	M7	6647.02	10323	Y	693.91	10		20181009	08-10月-18
云南省分行	120150125104766523	司法诉讼	谭艳美	6222530592188929	0590011130123825016	059	20181008	10	10	9617.33	12301.6	20170615	否	1	人民币元	正常还款		信用卡还款	M7	9887.33	10323	Y	693.91	10		20181009	08-10月-18
云南省分行	120150506113401981	司法诉讼	李超	5201690593786951	0590011130088585016	059	20181008	100	100	20521.66	25816.5	20170615	否	1	人民币元	正常还款		信用卡还款	M7	22521.66	10323	N	693.91	100		20181009	08-10月-18
云南省分行	120140611086703865	司法诉讼	周崇斌	6222520590717027	0590011130073511919	059	20181008	5	5	9338.09	13446.54	20160816	否	1	人民币元	正常还款		信用卡还款	M7	9463.09	20123	N	693.91	5		20181009	08-10月-18
云南省分行	120160403007945036	司法诉讼	刘秧	4349100593384654	0590011130125358321	059	20181007	100	100	69768.93	72739.31	20180802	否	1	人民币元	正常还款	M4-高	中国工商银行	M7	69968.93	205	N	688.53	100		20181008	07-10月-18
云南省分行	120160122134922472	司法诉讼	尹良美	6222530593084747	0590011130108541497	059	20181007	50	50	46279.69	50639.92	20180403	否	1	人民币元	正常还款		信用卡还款	M7	46549.69	604	Y	688.53	50		20181008	07-10月-18
云南省分行	120131031070923783	司法诉讼	刘海富	6222520599987175	0590011130102555461	059	20181007	10	10	3784.08	6610.69	20160408	否	1	人民币元	正常还款		信用卡还款	M7	8104.08	20529	Y	688.53	10		20181008	07-10月-18
云南省分行	120151210131503458	司法诉讼	杨仪	4581240590080868	0590011130003461792	059	20181007	200	200	96393.73	108512.8	20180205	否	1	人民币元	正常还款		中国工商银行	M7	97993.73	802	N	688.53	200		20181008	07-10月-18
云南省分行	120160405008308000	司法诉讼	王凡	5229640592283086	0590011130174652837	059	20181006	250	250	86546.47	91913.97	20180605	否	1	人民币元	正常还款		信用卡还款	M7	87796.47	401	N	688.53	250		20181007	06-10月-18
云南省分行	120151022127358680	司法诉讼	杜丹丹	6222530594386414	0590011130108520226	059	20181006	20	20	48020.12	55547.93	20171205	否	1	人民币元	正常还款		信用卡还款	M7	48240.12	1001	N	688.53	20		20181007	06-10月-18
云南省分行	120150222107021436	司法诉讼	陈艳艳	6222530597387922	0590011130121142519	059	20180927	50	0	1399.7	16626.17	20161114	否	1	人民币元	贷方调整		挂失手续费 - 返还	M7	40444.13	11013	N	689.75	0		20180929	28-9月-18
云南省分行	120160725018027036	司法诉讼	罗雁斌	6222530596080205	0590011130115646613	059	20180927	100	100	89100.66	90466.31	20180908	否	1	人民币元	正常还款		信用卡还款	M7	89200.66	19	N	689.75	100		20180929	28-9月-18
云南省分行	120150207105813828	司法诉讼	朱俊光	4581240590121779	0590011130051376464	059	20180927	20	20	3092.86	3442.42	20180305	否	1	人民币元	正常还款		信用卡还款	M7	3172.86	622	N	689.75	20		20180929	28-9月-18
云南省分行	120150207105813828	司法诉讼	朱俊光	4581240590039898	0590011130035169861	059	20180927	20	20	32799.89	36364.49	20180305	否	1	人民币元	正常还款		信用卡还款	M7	32879.89	622	N	689.75	20		20180929	28-9月-18
云南省分行	120160428010276890	司法诉讼	成联奎	4581240593681738	0590011130163774454	059	20180928	10	10	44217.04	46959.9	20180605	否	1	人民币元	正常还款		信用卡还款	M7	44263.04	323	N	690	10		20180929	28-9月-18
云南省分行	120140914094077681	司法诉讼	付淑华	6222530598583206	0590011130112956658	059	20180928	100	100	34462.56	49859.04	20160906	否	1	人民币元	正常还款		自助设备还款 - 异地	M7	34562.56	20022	Y	690	100		20180929	28-9月-18
云南省分行	120140417082838667	司法诉讼	罗湘意	6222530591686923	0590011130102876323	059	20180928	1	1	38954.88	59250.74	20160408	否	1	人民币元	正常还款		信用卡还款	M7	38966.88	20520	Y	690	1		20180929	28-9月-18
云南省分行	120150817121756065	司法诉讼	余正厅	6222530593789337	0590011130102429727	059	20180928	2	2	39330.88	44158.99	20180205	否	1	人民币元	正常还款		信用卡还款	M7	39340.88	723	N	690	2		20180929	28-9月-18
云南省分行	120140308079963839	司法诉讼	周美初	6222520596659587	0590011130099706931	059	20180928	10	10	4287.55	5901.34	20161114	否	1	人民币元	正常还款		信用卡还款	M7	4307.55	11014	Y	690	10		20180929	28-9月-18
云南省分行	120111107031338365	司法诉讼	杨映祥	5201690598886384	0590011130063351328	059	20180928	50	50	36532.67	56653.47	20160408	否	1	人民币元	正常还款		信用卡还款	M7	38932.67	20520	Y	690	50		20180929	28-9月-18
云南省分行	120160217137282799	司法诉讼	张庆海	5218990599987004	0590011130039758515	059	20180925	100	100	34910.96	36902.04	20180605	否	1	人民币元	正常还款		信用卡还款	M7	35460.96	320	N	689.21	100		20180926	25-9月-18
云南省分行	120151218132173820	报公安	严伟	6222530594985611	0590011130148056353	059	20180925	0.04	0.04	18916.36	27846.8	20160511	否	1	人民币元	正常还款		部分自动还款成功 ( 首次还款 )	M5	19094.4	20414	Y	689.21	0.04		20180926	25-9月-18
云南省分行	120150128104996472	司法诉讼	张涛	6222530594480068	0590011130130963538	059	20180925	200	200	44882.09	64425.5	20161114	否	1	人民币元	正常还款		信用卡还款	M7	55382.09	11011	N	689.21	200		20180926	25-9月-18
云南省分行	120160503010471482	司法诉讼	章德森	6226560592586380	0590011130113353851	059	20180925	10	10	75033.55	78501.63	20180605	否	1	人民币元	正常还款		中国工商银行	M7	75083.55	320	N	689.21	10		20180926	25-9月-18
云南省分行	120150717119257009	司法诉讼	马明青	6222520596880571	0590011130101686615	059	20180925	20	20	47497	54510.66	20171205	否	1	人民币元	正常还款		信用卡还款	M7	47799	920	N	689.21	20		20180926	25-9月-18
云南省分行	120140603085952720	司法诉讼	袁令	6222520592484410	0590011130098924293	059	20180925	8	8	54073.81	81979.85	20160408	否	1	人民币元	正常还款		信用卡还款	M7	54531.81	20517	N	689.21	8		20180926	25-9月-18
云南省分行	120141106098103668	司法诉讼	吴鹏	5218990599588133	0590011130089441951	059	20180925	2	2	9407.3	12731.58	20161114	否	1	人民币元	正常还款		信用卡还款	M7	9461.8	11011	Y	689.21	2		20180926	25-9月-18
云南省分行	120151118129462366	司法诉讼	杨健	5229640593582981	0590011130072276916	059	20180925	120	120	98559.4	160626.28	20151218	否	1	人民币元	正常还款		招商银行股份有限公司	M2	105149.4	20907	N	689.21	120		20180926	25-9月-18
云南省分行	120151003125507906	司法诉讼	宋国滔	5229640594986389	0590011130120747523	059	20181005	300	300	369910.17	625131.8	20151218	否	1	人民币元	正常还款		信用卡还款	M2	394940.17	20918	N	688.53	300		20181006	05-10月-18
云南省分行	120150703117821858	司法诉讼	周琴	6222530597786594	0590011130110892328	059	20181005	100	100	47041.26	54597.31	20171205	否	1	人民币元	正常还款		信用卡还款	M7	48041.26	1000	N	688.53	100		20181006	05-10月-18
云南省分行	120160314006610972	司法诉讼	沈源	5229640590084981	0590011130102203848	059	20181005	50	50	75990.94	80666.64	20180605	否	1	人民币元	正常还款	信息修复特殊队列（Ownership）	信用卡还款	M7	76190.94	400	N	688.53	50		20181006	05-10月-18
云南省分行	120160314006610972	司法诉讼	沈源	6222530590057589	0590011130045127763	059	20181005	50	50	34357.39	36472.47	20180605	否	1	人民币元	正常还款	信息修复特殊队列（Ownership）	信用卡还款	M7	34557.39	400	N	688.53	50		20181006	05-10月-18
云南省分行	120140313080339712	司法诉讼	汪洋	4581230590110336	0590011130009287556	059	20181005	9505	9398.21	0	-106.79	20161114	满意	1	人民币元	正常还款		信用卡还款	M7	9398.21	11021	Y	688.53	9398.21		20181006	05-10月-18
云南省分行	120150523114807566	司法诉讼	王章燕	6222530593785731	0590011130102940532	059	20181003	50	50	58180.08	68403.69	20171106	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	58530.08	1027	Y	688.53	50		20181005	04-10月-18
云南省分行	120130612061638782	司法诉讼	王勇	5201690596581789	0590011130024508551	059	20181004	5	5	20937.15	36087.92	20151013	否	1	人民币元	正常还款		信用卡还款	M7	21835.25	21122	Y	688.53	5		20181005	04-10月-18
云南省分行	120160207136459514	司法诉讼	高金顺	5201690596485825	0590011130145967381	059	20181002	200	200	54822.17	60627.3	20180305	否	1	人民币元	正常还款		中国建设银行股份有限公司总行	M7	55422.17	628	Y	688.53	200		20181004	03-10月-18
云南省分行	120150109103561660	司法诉讼	张高	5218990596385111	0590011130133326114	059	20181003	6.39	6.39	35540.05	39969.64	20180205	否	1	人民币元	正常还款		部分自动还款成功 ( 到期还款日?	M7	36753.46	726	N	688.53	6.39		20181004	03-10月-18
云南省分行	120141017096650464	司法诉讼	龙顺洪	4349100597887686	0590011130119154783	059	20181003	200	200	6410.76	9512.31	20160816	否	1	人民币元	正常还款		信用卡还款	M7	7160.76	20118	Y	688.53	200		20181004	03-10月-18
云南省分行	120150529115193946	司法诉讼	耿顺利	6222520596156568	0590011130118052392	059	20181003	20	20	41716.49	47799.87	20180104	否	1	人民币元	正常还款		信用卡还款	M7	41796.49	830	Y	688.53	20		20181004	03-10月-18
云南省分行	120140417082838667	司法诉讼	罗湘意	6222530591686923	0590011130102876323	059	20181003	1	1	38953.88	59249.74	20160408	否	1	人民币元	正常还款		信用卡还款	M7	38966.88	20525	Y	688.53	1		20181004	03-10月-18
云南省分行	120140223078944814	司法诉讼	刘德祥	5218990591553093	0590011130059586273	059	20181003	5762.41	5732.06	0	-30.35	20161114	满意	1	人民币元	正常还款		现金还款－同城	M7	5732.06	11019	Y	688.53	5732.06		20181004	03-10月-18
云南省分行	120140209077893258	司法诉讼	杨金	5218990597684900	0590011130055603813	059	20181002	100	100	14440.98	20154.44	20161114	否	1	人民币元	正常还款		信用卡还款	M7	18590.98	11018	N	688.53	100		20181003	02-10月-18
云南省分行	120130612061638782	司法诉讼	王勇	5201690596581789	0590011130024508551	059	20181001	10	0	20942.15	36092.92	20151013	否	1	人民币元	贷方调整		催收卡卡转账转入	M7	21835.25	21119	Y	688.53	0		20181002	01-10月-18
云南省分行	120140312080272303	司法诉讼	张?珂	5201690590257634	0590011130045230095	059	20180930	200	200	28596.24	43428.59	20160527	否	1	人民币元	正常还款		信用卡还款	M7	32696.24	20403	N	688.53	200		20181002	01-10月-18
云南省分行	120160303005514771	司法诉讼	吴明靖	4581240590002078	0590011130003430419	059	20180930	2	2	54588.31	58598.05	20180403	否	1	人民币元	正常还款		平安银行（原深圳发展银行）	M7	54603.31	527	N	688.53	2		20181002	01-10月-18
云南省分行	120160503010429179	司法诉讼	王苏北	5201690598386906	0590011130091109778	059	20180930	300	300	50949.82	53273.56	20180605	否	1	人民币元	正常还款		信用卡还款	M7	51749.82	325	Y	688.53	300		20181002	01-10月-18
云南省分行	120160718017179157	司法诉讼	郑鸿	6222530594585312	0590011130055370585	059	20180930	50	50	51126.48	52655.45	20180802	否	1	人民币元	正常还款		中国银行总行	M7	51226.48	128	N	688.53	50		20181002	01-10月-18
云南省分行	120150407110888756	司法诉讼	杨琳	6222530590144452	0590011130051551827	059	20180930	100	100	135476.32	167111.81	20170615	否	1	人民币元	正常还款		信用卡还款	M7	137526.32	10315	N	688.53	100		20181002	01-10月-18
云南省分行	120121109049153670	司法诉讼	杨明	6222520594052280	0590011130104973612	059	20181001	100	100	9621.51	21158.47	20140515	否	1	人民币元	正常还款		信用卡还款	M7	10321.51	40417	Y	688.53	100		20181002	01-10月-18
云南省分行	120160408008606406	司法诉讼	张裕雄	5229640597080883	0590011130100565895	059	20181001	50	50	73794.43	78386.93	20180605	否	1	人民币元	正常还款		信用卡还款	M7	74155.43	326	N	688.53	50		20181002	01-10月-18
云南省分行	120140706088606117	司法诉讼	何雪	6222520594686905	0590011130086828782	059	20181001	0.62	0.62	12364.16	17456.62	20160906	否	1	人民币元	正常还款		部分自动还款成功 ( 到期还款日?	M7	12370.98	20025	Y	688.53	0.62		20181002	01-10月-18
云南省分行	120150306108284405	司法诉讼	胡宁	6222530592580711	0590011130084353519	059	20181001	0.01	0.01	120886.41	148303.58	20170615	否	1	人民币元	正常还款		部分自动还款成功 ( 到期还款日?	M7	121986.75	10316	Y	688.53	0.01		20181002	01-10月-18
云南省分行	120150717119289738	报公安	董祥	5201690596683999	0590011130032907747	059	20181001	50	50	42909.59	73189.49	20151112	否	1	人民币元	正常还款		云南省农村信用社联合社	M4	55784.59	21019	N	688.53	50		20181002	01-10月-18
云南省分行	120150905123059040	司法诉讼	王建文	6222530598887516	0590011130136891439	059	20181001	50	50	41140.41	47011.77	20180104	否	1	人民币元	正常还款		中国银行总行	M7	41940.41	828	N	688.53	50		20181002	01-10月-18
云南省分行	120150128104996472	司法诉讼	张涛	6222530594480068	0590011130130963538	059	20181001	200	200	44682.09	65194.6	20161114	否	1	人民币元	正常还款		信用卡还款	M7	55382.09	11017	N	688.53	200		20181002	01-10月-18
云南省分行	120150304107818077	司法诉讼	章中阳	4349100594389082	0590011130127376646	059	20180929	20	20	242432.23	296280.72	20170615	否	1	人民币元	正常还款		信用卡还款	M7	242742.23	10314	N	688.53	20		20181001	30-9月-18
云南省分行	120160622014609731	司法诉讼	邓国艳	4349100599581386	0590011130122472398	059	20180929	50	50	144919.87	151382.69	20180704	否	1	人民币元	正常还款		招商银行股份有限公司	M7	145069.87	225	N	688.53	50		20181001	30-9月-18
云南省分行	120150827122439109	司法诉讼	徐晓茜	6222530599182701	0590011130118259651	059	20180929	500	500	87738.54	109488.67	20170705	否	1	人民币元	正常还款		信用卡还款	M7	90338.54	10224	N	688.53	500		20181001	30-9月-18
云南省分行	120160508010989203	司法诉讼	孟雪梅	4581240590064342	0590011130037996991	059	20180930	50	50	65234.2	67275.08	20180802	否	1	人民币元	正常还款	M4-高	信用卡还款	M7	65334.2	128	N	688.53	50		20181001	30-9月-18
云南省分行	120140425083384163	司法诉讼	梁金文	4581240590047891	0590011130036038119	059	20180930	10	10	213139.94	331694.96	20160222	否	1	人民币元	正常还款		信用卡还款	M7	213269.94	20708	N	688.53	10		20181001	30-9月-18
云南省分行	120131105071236752	司法诉讼	赖康新	6222520597253414	0590011130119906155	059	20180930	800	800	2446.91	3908.15	20161114	否	1	人民币元	正常还款		信用卡还款	M7	3806.91	11016	Y	688.53	800		20181001	30-9月-18
